sent_id,play,text,is_messenger_speech,line,p_narrative,pred_narrative
tlg0019.tlg010.perseus-grc2:840,tlg0019.tlg010.perseus-grc2,πῶς οὖν οὕτω ζώντων ἡμῶν τοὺς αὑτοῦ παῖδας ἕκαστος,False,635.5,0.000517370062880218,False
tlg0019.tlg010.perseus-grc2:841,tlg0019.tlg010.perseus-grc2,ἔσται δυνατὸς διαγιγνώσκειν,False,635.5,0.00040496105793863535,False
tlg0019.tlg010.perseus-grc2:842,tlg0019.tlg010.perseus-grc2,τί δὲ δεῖ,False,636.5,0.0008168707136064768,False
tlg0019.tlg010.perseus-grc2:843,tlg0019.tlg010.perseus-grc2,πατέρας γὰρ ἅπαντας,False,636.5,0.0008517801179550588,False
tlg0019.tlg010.perseus-grc2:844,tlg0019.tlg010.perseus-grc2,τοὺς πρεσβυτέρους αὑτῶν εἶναι τοῖσι χρόνοισιν νομιοῦσιν,False,636.5,0.0056397151201963425,False
tlg0019.tlg010.perseus-grc2:845,tlg0019.tlg010.perseus-grc2,οὐκοῦν ἄγξουσʼ εὖ καὶ χρηστῶς ἑξῆς τὸν πάντα γέροντα,False,639.0,0.000543332367669791,False
tlg0019.tlg010.perseus-grc2:846,tlg0019.tlg010.perseus-grc2,διὰ τὴν ἄγνοιαν ἐπεὶ καὶ νῦν γιγνώσκοντες πατέρʼ ὄντα,False,639.0,0.00040565108065493405,False
tlg0019.tlg010.perseus-grc2:847,tlg0019.tlg010.perseus-grc2,ἄγχουσι,False,639.0,0.0011530490592122078,False
tlg0019.tlg010.perseus-grc2:848,tlg0019.tlg010.perseus-grc2,τί δῆθʼ ὅταν ἀγνὼς ᾖ,False,639.0,0.0005630762898363173,False
tlg0019.tlg010.perseus-grc2:849,tlg0019.tlg010.perseus-grc2,πῶς οὐ τότε κἀπιχεσοῦνται,False,639.0,0.0004190845647826791,False
tlg0019.tlg010.perseus-grc2:850,tlg0019.tlg010.perseus-grc2,ἀλλʼ ὁ παρεστὼς οὐκ ἐπιτρέψει,False,642.0,0.009239692240953445,False
tlg0019.tlg010.perseus-grc2:851,tlg0019.tlg010.perseus-grc2,τότε δʼ αὐτοῖς οὐκ ἔμελʼ οὐδὲν,False,642.0,0.0010344081092625856,False
tlg0019.tlg010.perseus-grc2:852,tlg0019.tlg010.perseus-grc2,τῶν ἀλλοτρίων ὅστις τύπτοι,False,642.0,0.00041836651507765055,False
tlg0019.tlg010.perseus-grc2:853,tlg0019.tlg010.perseus-grc2,νῦν δʼ ἢν πληγέντος ἀκούσῃ,False,642.0,0.0004060368810314685,False
tlg0019.tlg010.perseus-grc2:854,tlg0019.tlg010.perseus-grc2,μὴ αὐτὸν ἐκεῖνον τύπτῃ δεδιὼς τοῖς δρῶσιν τοῦτο μαχεῖται,False,642.0,0.0004232923674862832,False
tlg0019.tlg010.perseus-grc2:855,tlg0019.tlg010.perseus-grc2,τὰ μὲν ἄλλα λέγεις οὐδὲν σκαιῶς,False,644.5,0.00041841279016807675,False
tlg0019.tlg010.perseus-grc2:856,tlg0019.tlg010.perseus-grc2,εἰ δὲ προσελθὼν Ἐπίκουρος,False,644.5,0.8788395524024963,True
tlg0019.tlg010.perseus-grc2:857,tlg0019.tlg010.perseus-grc2,ἢ Λευκολόφας πάππαν με καλεῖ τοῦτʼ ἤδη δεινὸν ἀκοῦσαι,False,644.5,0.00043731226469390094,False
tlg0019.tlg010.perseus-grc2:858,tlg0019.tlg010.perseus-grc2,πολὺ μέντοι δεινότερον τούτου τοῦ πράγματός ἐστι,False,646.0,0.00045220067841000855,False
tlg0019.tlg010.perseus-grc2:859,tlg0019.tlg010.perseus-grc2,τὸ ποῖον,False,646.0,0.0006809276528656483,False
tlg0019.tlg010.perseus-grc2:860,tlg0019.tlg010.perseus-grc2,εἴ σε φιλήσειεν Ἀρίστυλλος φάσκων αὑτοῦ πατέρʼ εἶναι,False,647.0,0.00040740237454883754,False
tlg0019.tlg010.perseus-grc2:861,tlg0019.tlg010.perseus-grc2,οἰμώζοι γʼ ἂν καὶ κωκύοι,False,648.0,0.0004991449532099068,False
tlg0019.tlg010.perseus-grc2:862,tlg0019.tlg010.perseus-grc2,σὺ δέ γʼ ὄζοις ἂν καλαμίνθης,False,649.0,0.00047049616114236414,False
tlg0019.tlg010.perseus-grc2:863,tlg0019.tlg010.perseus-grc2,ἀλλʼ οὗτος μὲν πρότερον γέγονεν πρὶν τὸ ψήφισμα γενέσθαι,False,649.0,0.0013388505904003978,False
tlg0019.tlg010.perseus-grc2:864,tlg0019.tlg010.perseus-grc2,ὥστʼ οὐχὶ δέος μή σε φιλήσῃ,False,649.0,0.0004226081073284149,False
tlg0019.tlg010.perseus-grc2:865,tlg0019.tlg010.perseus-grc2,δεινὸν μέντἂν ἐπεπόνθη,False,650.5,0.5497746467590332,True
tlg0019.tlg010.perseus-grc2:866,tlg0019.tlg010.perseus-grc2,τὴν γῆν δὲ τίς ἔσθʼ ὁ γεωργήσων,False,650.5,0.38617274165153503,False
tlg0019.tlg010.perseus-grc2:867,tlg0019.tlg010.perseus-grc2,οἱ δοῦλοι,False,651.5,0.001702434616163373,False
tlg0019.tlg010.perseus-grc2:868,tlg0019.tlg010.perseus-grc2,σοὶ δὲ μελήσει,False,651.5,0.00048601950402371585,False
tlg0019.tlg010.perseus-grc2:869,tlg0019.tlg010.perseus-grc2,ὅταν ᾖ δεκάπουν τὸ στοιχεῖον λιπαρὸν χωρεῖν ἐπὶ δεῖπνον,False,651.5,0.02417753078043461,False
tlg0019.tlg010.perseus-grc2:870,tlg0019.tlg010.perseus-grc2,περὶ δʼ ἱματίων τίς πόρος ἔσται,False,653.0,0.00040634311153553426,False
tlg0019.tlg010.perseus-grc2:871,tlg0019.tlg010.perseus-grc2,καὶ γὰρ τοῦτʼ ἔστιν ἐρέσθαι,False,653.0,0.0004506999102886766,False
tlg0019.tlg010.perseus-grc2:872,tlg0019.tlg010.perseus-grc2,τὰ μὲν ὄνθʼ ὑμῖν πρῶτον ὑπάρξει τὰ δὲ λοίφʼ ἡμεῖς ὑφανοῦμεν,False,654.0,0.0004638852260541171,False
tlg0019.tlg010.perseus-grc2:873,tlg0019.tlg010.perseus-grc2,ἓν ἔτι ζητῶ,False,655.5,0.0004074891621712595,False
tlg0019.tlg010.perseus-grc2:874,tlg0019.tlg010.perseus-grc2,πῶς ἤν τις ὄφλῃ παρὰ τοῖς ἄρχουσι δίκην τῳ,False,655.5,0.02564629539847374,False
tlg0019.tlg010.perseus-grc2:875,tlg0019.tlg010.perseus-grc2,πόθεν ἐκτείσει ταύτην,False,655.5,0.00042535847751423717,False
tlg0019.tlg010.perseus-grc2:876,tlg0019.tlg010.perseus-grc2,οὐ γὰρ τῶν κοινῶν γʼ ἐστὶ δίκαιον,False,655.5,0.0020511962939053774,False
tlg0019.tlg010.perseus-grc2:877,tlg0019.tlg010.perseus-grc2,ἀλλʼ οὐδὲ δίκαι πρῶτον ἔσονται,False,657.0,0.0015470556681975722,False
tlg0019.tlg010.perseus-grc2:878,tlg0019.tlg010.perseus-grc2,τουτὶ τοὔπος σʼ ἐπιτρίψει,False,657.0,0.0006272305035963655,False
tlg0019.tlg010.perseus-grc2:879,tlg0019.tlg010.perseus-grc2,κἀγὼ ταύτην γνώμην ἐθέμην,False,658.0,0.00046995157026685774,False
tlg0019.tlg010.perseus-grc2:880,tlg0019.tlg010.perseus-grc2,τοῦ γὰρ τάλαν οὕνεκʼ ἔσονται,False,658.0,0.003512908238917589,False
tlg0019.tlg010.perseus-grc2:881,tlg0019.tlg010.perseus-grc2,πολλῶν οὕνεκα νὴ τὸν Ἀπόλλω,False,659.5,0.0004232709761708975,False
tlg0019.tlg010.perseus-grc2:882,tlg0019.tlg010.perseus-grc2,πρῶτον δʼ ἑνὸς οὕνεκα δήπου,False,659.5,0.0010791696840897202,False
tlg0019.tlg010.perseus-grc2:883,tlg0019.tlg010.perseus-grc2,ἤν τις ὀφείλων ἐξαρνῆται,False,659.5,0.0004570672754198313,False
tlg0019.tlg010.perseus-grc2:884,tlg0019.tlg010.perseus-grc2,πόθεν οὖν ἐδάνεισʼ ὁ δανείσας,False,660.5,0.029698112979531288,False
tlg0019.tlg010.perseus-grc2:885,tlg0019.tlg010.perseus-grc2,ἐν τῷ κοινῷ πάντων ὄντων,False,660.5,0.05746879801154137,False
tlg0019.tlg010.perseus-grc2:886,tlg0019.tlg010.perseus-grc2,κλέπτων δήπουʼ στʼ ἐπίδηλος,False,660.5,0.03240897133946419,False
tlg0019.tlg010.perseus-grc2:887,tlg0019.tlg010.perseus-grc2,νὴ τὴν Δήμητρʼ εὖ γε διδάσκεις,False,663.0,0.00043780403211712837,False
tlg0019.tlg010.perseus-grc2:888,tlg0019.tlg010.perseus-grc2,τουτὶ τοίνυν φρασάτω μοι,False,663.0,0.0004107799904886633,False
tlg0019.tlg010.perseus-grc2:889,tlg0019.tlg010.perseus-grc2,τῆς αἰκείας οἱ τύπτοντες πόθεν ἐκτείσουσιν ἐπειδὰν,False,663.0,0.0029570898041129112,False
tlg0019.tlg010.perseus-grc2:890,tlg0019.tlg010.perseus-grc2,εὐωχηθέντες ὑβρίζωσιν,False,663.0,0.0004783818149007857,False
tlg0019.tlg010.perseus-grc2:891,tlg0019.tlg010.perseus-grc2,τοῦτο γὰρ οἶμαί σʼ ἀπορήσειν,False,663.0,0.00044159727985970676,False
tlg0019.tlg010.perseus-grc2:892,tlg0019.tlg010.perseus-grc2,ἀπὸ τῆς μάζης ἧς σιτεῖται,False,665.5,0.0009089337545447052,False
tlg0019.tlg010.perseus-grc2:893,tlg0019.tlg010.perseus-grc2,ταύτης γὰρ ὅταν τις ἀφαιρῇ,False,665.5,0.0006269211880862713,False
tlg0019.tlg010.perseus-grc2:894,tlg0019.tlg010.perseus-grc2,οὐχ ὑβριεῖται φαύλως οὕτως αὖθις τῇ γαστρὶ κολασθείς,False,665.5,0.00044605715083889663,False
tlg0019.tlg010.perseus-grc2:895,tlg0019.tlg010.perseus-grc2,οὐδʼ αὖ κλέπτης οὐδεὶς ἔσται,False,667.0,0.0004097333876416087,False
tlg0019.tlg010.perseus-grc2:896,tlg0019.tlg010.perseus-grc2,πῶς γὰρ κλέψει μετὸν αὐτῷ,False,667.0,0.01152762770652771,False
tlg0019.tlg010.perseus-grc2:897,tlg0019.tlg010.perseus-grc2,οὐδʼ ἀποδύσουσʼ ἄρα τῶν νυκτῶν,False,668.0,0.9941762685775757,True
tlg0019.tlg010.perseus-grc2:898,tlg0019.tlg010.perseus-grc2,οὐκ ἢν οἴκοι γε καθεύδῃς,False,669.5,0.012094778008759022,False
tlg0019.tlg010.perseus-grc2:899,tlg0019.tlg010.perseus-grc2,οὐδʼ ἤν γε θύραζʼ ὥσπερ πρότερον,False,669.5,0.5676918029785156,True
tlg0019.tlg010.perseus-grc2:900,tlg0019.tlg010.perseus-grc2,βίοτος γὰρ πᾶσιν ὑπάρξει,False,669.5,0.0005357677000574768,False
tlg0019.tlg010.perseus-grc2:901,tlg0019.tlg010.perseus-grc2,ἢν δʼ ἀποδύῃ γʼ αὐτὸς δώσει,False,669.5,0.00040901536704041064,False
tlg0019.tlg010.perseus-grc2:902,tlg0019.tlg010.perseus-grc2,τί γὰρ αὐτῷ πρᾶγμα μάχεσθαι,False,669.5,0.0004191409389022738,False
tlg0019.tlg010.perseus-grc2:903,tlg0019.tlg010.perseus-grc2,ἔτερον γὰρ ἰὼν ἐκ τοῦ κοινοῦ κρεῖττον ἐκείνου κομιεῖται,False,669.5,0.0030101556330919266,False
tlg0019.tlg010.perseus-grc2:904,tlg0019.tlg010.perseus-grc2,οὐδὲ κυβεύσουσʼ ἆρʼ ἄνθρωποι,False,672.0,0.0012146441731601954,False
tlg0019.tlg010.perseus-grc2:905,tlg0019.tlg010.perseus-grc2,περὶ τοῦ γὰρ τοῦτο ποιήσει,False,672.0,0.00044776222785003483,False
tlg0019.tlg010.perseus-grc2:906,tlg0019.tlg010.perseus-grc2,τὴν δὲ δίαιταν τίνα ποιήσεις,False,673.0,0.0004201818665023893,False
tlg0019.tlg010.perseus-grc2:907,tlg0019.tlg010.perseus-grc2,κοινὴν πᾶσιν,False,674.0,0.0029692784883081913,False
tlg0019.tlg010.perseus-grc2:908,tlg0019.tlg010.perseus-grc2,τὸ γὰρ ἄστυ,False,674.0,0.009215053170919418,False
tlg0019.tlg010.perseus-grc2:909,tlg0019.tlg010.perseus-grc2,μίαν οἴκησίν φημι ποιήσειν συρρήξασʼ εἰς ἓν ἅπαντα,False,674.0,0.0004554341430775821,False
tlg0019.tlg010.perseus-grc2:910,tlg0019.tlg010.perseus-grc2,ὥστε βαδίζειν ὡς ἀλλήλους,False,674.0,0.9136449098587036,True
tlg0019.tlg010.perseus-grc2:911,tlg0019.tlg010.perseus-grc2,τὸ δὲ δεῖπνον ποῦ παραθήσεις,False,675.0,0.00044603992137126625,False
tlg0019.tlg010.perseus-grc2:912,tlg0019.tlg010.perseus-grc2,τὰ δικαστήρια καὶ τὰς στοιὰς ἀνδρῶνας πάντα ποιήσω,False,676.0,0.00040818340494297445,False
tlg0019.tlg010.perseus-grc2:913,tlg0019.tlg010.perseus-grc2,τὸ δὲ βῆμα τί σοι χρήσιμον ἔσται,False,677.0,0.0004348604707047343,False
tlg0019.tlg010.perseus-grc2:914,tlg0019.tlg010.perseus-grc2,τοὺς κρατῆρας καταθήσω,False,679.0,0.0004736806731671095,False
tlg0019.tlg010.perseus-grc2:915,tlg0019.tlg010.perseus-grc2,καὶ τὰς ὑδρίας καὶ ῥαψῳδεῖν ἔσται τοῖς παιδαρίοισιν,False,679.0,0.0006009795470163226,False
tlg0019.tlg010.perseus-grc2:916,tlg0019.tlg010.perseus-grc2,τοὺς ἀνδρείους ἐν τῷ πολέμῳ κεἴ τις δειλὸς γεγένηται,False,679.0,0.0004126522981096059,False
tlg0019.tlg010.perseus-grc2:917,tlg0019.tlg010.perseus-grc2,ἵνα μὴ δειπνῶσʼ αἰσχυνόμενοι,False,679.0,0.00045295225572772324,False
tlg0019.tlg010.perseus-grc2:918,tlg0019.tlg010.perseus-grc2,νὴ τὸν Ἀπόλλω χάριέν γε,False,681.5,0.0015258791390806437,False
tlg0019.tlg010.perseus-grc2:919,tlg0019.tlg010.perseus-grc2,τὰ δὲ κληρωτήρια ποῖ τρέψεις,False,681.5,0.0005487545276992023,False
tlg0019.tlg010.perseus-grc2:920,tlg0019.tlg010.perseus-grc2,εἰς τὴν ἀγορὰν καταθήσω,False,683.5,0.0004425758379511535,False
tlg0019.tlg010.perseus-grc2:921,tlg0019.tlg010.perseus-grc2,κᾆτα στήσασα παρʼ Ἁρμοδίῳ κληρώσω πάντας ἕως ἂν,False,683.5,0.00040240693488158286,False
tlg0019.tlg010.perseus-grc2:922,tlg0019.tlg010.perseus-grc2,εἰδὼς ὁ λαχὼν ἀπίῃ χαίρων ἐν ὁποίῳ γράμματι δειπνεῖ,False,683.5,0.5614262819290161,True
tlg0019.tlg010.perseus-grc2:923,tlg0019.tlg010.perseus-grc2,και κηρύξει τοὺς ἐκ τοῦ βῆτʼ ἐπὶ τὴν στοιὰν ἀκολουθεῖν,False,683.5,0.005738541018217802,False
tlg0019.tlg010.perseus-grc2:924,tlg0019.tlg010.perseus-grc2,τὴν βασίλειον δειπνήσοντας,False,683.5,0.10233750939369202,False
tlg0019.tlg010.perseus-grc2:925,tlg0019.tlg010.perseus-grc2,τὸ δὲ θῆτʼ ἐς τὴν παρὰ b ταύτην,False,683.5,0.861360490322113,True
tlg0019.tlg010.perseus-grc2:926,tlg0019.tlg010.perseus-grc2,τοὺς δʼ ἐκ τοῦ κάππʼ ἐς τὴν στοιὰν χωρεῖν τὴν ἀλφιτόπωλιν,False,683.5,0.6507105827331543,True
tlg0019.tlg010.perseus-grc2:927,tlg0019.tlg010.perseus-grc2,ἵνα κάπτωσιν,False,686.0,0.0013537193881347775,False
tlg0019.tlg010.perseus-grc2:928,tlg0019.tlg010.perseus-grc2,μὰ Δίʼ ἀλλʼ ἵνʼ ἐκεῖ δειπνῶσιν,False,686.0,0.0005408360157161951,False
tlg0019.tlg010.perseus-grc2:929,tlg0019.tlg010.perseus-grc2,ὅτῳ δὲ τὸ γράμμα,False,687.5,0.2316802740097046,False
tlg0019.tlg010.perseus-grc2:930,tlg0019.tlg010.perseus-grc2,μὴ ʼξελκυσθῇ καθʼ ὃ δειπνήσει τούτους ἀπελῶσιν ἅπαντες,False,687.5,0.000447222642833367,False
tlg0019.tlg010.perseus-grc2:931,tlg0019.tlg010.perseus-grc2,ἀλλʼ οὐκ ἔσται τοῦτο παρʼ ἡμῖν,False,699.0,0.00047048807027749717,False
tlg0019.tlg010.perseus-grc2:932,tlg0019.tlg010.perseus-grc2,πᾶσι γὰρ ἄφθονα πάντα παρέξομεν,False,699.0,0.00043816686957143247,False
tlg0019.tlg010.perseus-grc2:933,tlg0019.tlg010.perseus-grc2,ὥστε μεθυσθεὶς αὐτῷ στεφάνῳ,False,699.0,0.03410711511969566,False
tlg0019.tlg010.perseus-grc2:934,tlg0019.tlg010.perseus-grc2,πᾶς τις ἄπεισιν τὴν δᾷδα λαβών,False,699.0,0.02718193642795086,False
tlg0019.tlg010.perseus-grc2:935,tlg0019.tlg010.perseus-grc2,αἱ δὲ γυναῖκες κατὰ τὰς διόδους,False,699.0,0.8988332748413086,True
tlg0019.tlg010.perseus-grc2:936,tlg0019.tlg010.perseus-grc2,προσπίπτουσαι τοῖς ἀπὸ δείπνου,False,699.0,0.24533352255821228,False
tlg0019.tlg010.perseus-grc2:937,tlg0019.tlg010.perseus-grc2,τάδε λέξουσιν,False,699.0,0.0004632820200640708,False
tlg0019.tlg010.perseus-grc2:938,tlg0019.tlg010.perseus-grc2,δεῦρο παρʼ ἡμᾶς,False,699.0,0.000427932565798983,False
tlg0019.tlg010.perseus-grc2:939,tlg0019.tlg010.perseus-grc2,ἐνθάδε μεῖράξ ἐσθʼ ὡραία,False,699.0,0.0004179977404419333,False
tlg0019.tlg010.perseus-grc2:940,tlg0019.tlg010.perseus-grc2,παρʼ ἐμοὶ δʼ ἑτέρα,False,699.0,0.0005291892448440194,False
tlg0019.tlg010.perseus-grc2:941,tlg0019.tlg010.perseus-grc2,φήσει τις ἄνωθʼ ἐξ ὑπερῴου,False,699.0,0.00041587118175812066,False
tlg0019.tlg010.perseus-grc2:942,tlg0019.tlg010.perseus-grc2,καὶ καλλίστη καὶ λευκοτάτη,False,699.0,0.0040258909575641155,False
tlg0019.tlg010.perseus-grc2:943,tlg0019.tlg010.perseus-grc2,πρότερον μέντοι δεῖ σε καθεύδειν,False,699.0,0.0004007928946521133,False
tlg0019.tlg010.perseus-grc2:944,tlg0019.tlg010.perseus-grc2,αὐτῆς παρʼ ἐμοί,False,699.0,0.0004729999927803874,False
tlg0019.tlg010.perseus-grc2:945,tlg0019.tlg010.perseus-grc2,τοῖς εὐπρεπέσιν δʼ ἀκολουθοῦντες,False,699.0,0.9496964812278748,True
tlg0019.tlg010.perseus-grc2:946,tlg0019.tlg010.perseus-grc2,καὶ μειρακίοις οἱ φαυλότεροι,False,699.0,0.007865188643336296,False
tlg0019.tlg010.perseus-grc2:947,tlg0019.tlg010.perseus-grc2,τοιάδʼ ἐροῦσιν,False,699.0,0.0008613059180788696,False
tlg0019.tlg010.perseus-grc2:948,tlg0019.tlg010.perseus-grc2,ποῖ θεῖς οὗτος,False,699.0,0.00043033630936406553,False
tlg0019.tlg010.perseus-grc2:949,tlg0019.tlg010.perseus-grc2,πάντως οὐδὲν δράσεις ἐλθών,False,699.0,0.0004317189159337431,False
tlg0019.tlg010.perseus-grc2:950,tlg0019.tlg010.perseus-grc2,τοῖς γὰρ σιμοῖς καὶ τοῖς αἰσχροῖς,False,699.0,0.8462787866592407,True
tlg0019.tlg010.perseus-grc2:951,tlg0019.tlg010.perseus-grc2,ἐψήφισται προτέροις βινεῖν,False,699.0,0.0008779882919043303,False
tlg0019.tlg010.perseus-grc2:952,tlg0019.tlg010.perseus-grc2,ὑμᾶς δὲ τέως θρῖα λαβόντας,False,699.0,0.00040869496297091246,False
tlg0019.tlg010.perseus-grc2:953,tlg0019.tlg010.perseus-grc2,διφόρου συκῆς,False,699.0,0.04495243355631828,False
tlg0019.tlg010.perseus-grc2:954,tlg0019.tlg010.perseus-grc2,ἐν τοῖς προθύροισι δέφεσθαι,False,699.0,0.06765563786029816,False
tlg0019.tlg010.perseus-grc2:955,tlg0019.tlg010.perseus-grc2,φέρε νυν φράσον μοι ταῦτʼ ἀρέσκει σφῷν,False,710.0,0.000440175092080608,False
tlg0019.tlg010.perseus-grc2:956,tlg0019.tlg010.perseus-grc2,πάνυ,False,710.0,0.001045833108946681,False
tlg0019.tlg010.perseus-grc2:957,tlg0019.tlg010.perseus-grc2,βαδιστέον τἄρʼ ἐστὶν εἰς ἀγορὰν ἐμοί,False,713.5,0.0005005996208637953,False
tlg0019.tlg010.perseus-grc2:958,tlg0019.tlg010.perseus-grc2,ἵνʼ ἀποδέχωμαι τὰ προσιόντα χρήματα,False,713.5,0.0004047904221806675,False
tlg0019.tlg010.perseus-grc2:959,tlg0019.tlg010.perseus-grc2,λαβοῦσα κηρύκαιναν εὔφωνόν τινα,False,713.5,0.9323848485946655,True
tlg0019.tlg010.perseus-grc2:960,tlg0019.tlg010.perseus-grc2,ἐμὲ γὰρ ἀνάγκη ταῦτα δρᾶν ᾑρημένην,False,713.5,0.00042469523032195866,False
tlg0019.tlg010.perseus-grc2:961,tlg0019.tlg010.perseus-grc2,ἄρχειν καταστῆσαί τε τὰ ξυσσίτια,False,713.5,0.0012964695924893022,False
tlg0019.tlg010.perseus-grc2:962,tlg0019.tlg010.perseus-grc2,ὅπως ἂν εὐωχῆσθε πρῶτον τήμερον,False,713.5,0.0004206607991363853,False
tlg0019.tlg010.perseus-grc2:963,tlg0019.tlg010.perseus-grc2,ἤδη γὰρ εὐωχησόμεσθα,False,717.0,0.0004716214316431433,False
tlg0019.tlg010.perseus-grc2:964,tlg0019.tlg010.perseus-grc2,φήμʼ ἐγώ,False,718.0,0.00048432915355078876,False
tlg0019.tlg010.perseus-grc2:965,tlg0019.tlg010.perseus-grc2,ἔπειτα τὰς πόρνας καταπαῦσαι βούλομαι,False,718.0,0.000453195592854172,False
tlg0019.tlg010.perseus-grc2:966,tlg0019.tlg010.perseus-grc2,ἁπαξαπάσας,False,718.0,0.0005289640976116061,False
tlg0019.tlg010.perseus-grc2:967,tlg0019.tlg010.perseus-grc2,ἵνα τί,False,719.0,0.0004313733661547303,False
tlg0019.tlg010.perseus-grc2:968,tlg0019.tlg010.perseus-grc2,δῆλον τουτογί,False,721.5,0.00042486609891057014,False
tlg0019.tlg010.perseus-grc2:969,tlg0019.tlg010.perseus-grc2,ἵνα τῶν νέων ἔχωσιν αὗται τὰς ἀκμάς,False,721.5,0.13724561035633087,False
tlg0019.tlg010.perseus-grc2:970,tlg0019.tlg010.perseus-grc2,καὶ τάς γε δούλας οὐχὶ δεῖ κοσμουμένας,False,721.5,0.004760900977998972,False
tlg0019.tlg010.perseus-grc2:971,tlg0019.tlg010.perseus-grc2,τὴν τῶν ἐλευθέρων ὑφαρπάζειν Κύπριν,False,721.5,0.0074796779081225395,False
tlg0019.tlg010.perseus-grc2:972,tlg0019.tlg010.perseus-grc2,ἀλλὰ παρὰ τοῖς δούλοισι κοιμᾶσθαι μόνον,False,721.5,0.0035146831069141626,False
tlg0019.tlg010.perseus-grc2:973,tlg0019.tlg010.perseus-grc2,κατωνάκην τὸν χοῖρον ἀποτετιλμένας,False,721.5,0.10954253375530243,False
tlg0019.tlg010.perseus-grc2:974,tlg0019.tlg010.perseus-grc2,φέρε νυν ἐγώ σοι παρακολουθῶ πλησίον,False,726.0,0.0004165941209066659,False
tlg0019.tlg010.perseus-grc2:975,tlg0019.tlg010.perseus-grc2,ἵνʼ ἀποβλέπωμαι καὶ λέγωσί μοι ταδί,False,726.0,0.0005084749427624047,False
tlg0019.tlg010.perseus-grc2:976,tlg0019.tlg010.perseus-grc2,τὸν τῆς στρατηγοῦ τοῦτον οὐ θαυμάζετε,False,726.0,0.0004059853672515601,False
tlg0019.tlg010.perseus-grc2:977,tlg0019.tlg010.perseus-grc2,ἐγὼ δʼ ἵνʼ εἰς ἀγοράν γε τὰ σκεύη φέρω,False,728.5,0.000463774282252416,False
tlg0019.tlg010.perseus-grc2:978,tlg0019.tlg010.perseus-grc2,προχειριοῦμαι κἀξετάσω τὴν οὐσίαν,False,728.5,0.00041941588278859854,False
tlg0019.tlg010.perseus-grc2:979,tlg0019.tlg010.perseus-grc2,χώρει σὺ δεῦρο κιναχύρα καλὴ καλῶς,False,737.5,0.00042062706779688597,False
tlg0019.tlg010.perseus-grc2:980,tlg0019.tlg010.perseus-grc2,τῶν χρημάτων θύραζε πρώτη τῶν ἐμῶν,False,737.5,0.0004823634517379105,False
tlg0019.tlg010.perseus-grc2:981,tlg0019.tlg010.perseus-grc2,ὅπως ἂν ἐντετριμμένη κανηφορῇς,False,737.5,0.0027340592350810766,False
tlg0019.tlg010.perseus-grc2:982,tlg0019.tlg010.perseus-grc2,πολλοὺς κάτω δὴ θυλάκους στρέψασʼ ἐμούς,False,737.5,0.0004932436859235168,False
tlg0019.tlg010.perseus-grc2:983,tlg0019.tlg010.perseus-grc2,ποῦʼ σθʼ ἡ διφροφόρος,False,737.5,0.15774321556091309,False
tlg0019.tlg010.perseus-grc2:984,tlg0019.tlg010.perseus-grc2,ἡ χύτρα δεῦρʼ ἔξιθι,False,737.5,0.008864724077284336,False
tlg0019.tlg010.perseus-grc2:985,tlg0019.tlg010.perseus-grc2,νὴ Δία μέλαινά γʼ οὐδʼ ἂν εἰ τὸ φάρμακον,False,737.5,0.0007407719385810196,False
tlg0019.tlg010.perseus-grc2:986,tlg0019.tlg010.perseus-grc2,ἕψουσʼ ἔτυχες ᾧ Λυσικράτης μελαίνεται,False,737.5,0.00041921724914573133,False
tlg0019.tlg010.perseus-grc2:987,tlg0019.tlg010.perseus-grc2,ἵστω παρʼ αὐτήν δεῦρʼ ἴθʼ ἡ κομμώτρια,False,737.5,0.0006540030590258539,False
tlg0019.tlg010.perseus-grc2:988,tlg0019.tlg010.perseus-grc2,φέρε δεῦρο ταύτην τὴν ὑδρίαν ὑδριαφόρε,False,737.5,0.0004560632514767349,False
tlg0019.tlg010.perseus-grc2:989,tlg0019.tlg010.perseus-grc2,ἐνταῦθα,False,737.5,0.0004243565199431032,False
tlg0019.tlg010.perseus-grc2:990,tlg0019.tlg010.perseus-grc2,σὺ δὲ δεῦρʼ ἡ κιθαρῳδὸς ἔξιθι,False,737.5,0.00046562450006604195,False
tlg0019.tlg010.perseus-grc2:991,tlg0019.tlg010.perseus-grc2,πολλάκις ἀναστήσασά μʼ εἰς ἐκκλησίαν,False,737.5,0.0023319250904023647,False
tlg0019.tlg010.perseus-grc2:992,tlg0019.tlg010.perseus-grc2,ἀωρὶ νυκτῶν διὰ τὸν ὄρθριον νόμον,False,737.5,0.43508461117744446,False
tlg0019.tlg010.perseus-grc2:993,tlg0019.tlg010.perseus-grc2,ὁ τὴν σκάφην λαβὼν προΐτω,False,737.5,0.9468314051628113,True
tlg0019.tlg010.perseus-grc2:994,tlg0019.tlg010.perseus-grc2,τὰ κηρία,False,737.5,0.9336693286895752,True
tlg0019.tlg010.perseus-grc2:995,tlg0019.tlg010.perseus-grc2,κόμιζε τοὺς θαλλοὺς καθίστη πλησίον,False,737.5,0.6230640411376953,True
tlg0019.tlg010.perseus-grc2:996,tlg0019.tlg010.perseus-grc2,καὶ τὼ τρίποδʼ ἐξένεγκε καὶ τὴν λήκυθον,False,737.5,0.9853618144989014,True
