work,sent_id,text,is_direct_speech,book,line,speaker_being,speaker_disguise,speaker_gender,speaker_name,speaker_number,p_narrative,pred_narrative
odyssey,2188436,"εἰπέ, ἄναξ, πῶς κέν με ἀναγνοίη τὸν ἐόντα ;""",True,11,144.0,mortal,,male,Odysseus,individual,0.0004201237461529672,False
odyssey,2188437,""" ὣς ἐφάμην, ὁ δέ μ’ αὐτίκ’ ἀμειβόμενος προσέειπεν·",False,11,145.0,,,,,,0.00048720857012085617,False
odyssey,2188438,""" ῥηΐδιόν τοι ἔπος ἐρέω καὶ ἐπὶ φρεσὶ θήσω.",True,11,146.0,mortal,,male,Teiresias,individual,0.00043012425885535777,False
odyssey,2188439,"ὅν τινα μέν κεν ἐᾷς νεκύων κατατεθνηώτων αἵματος ἆσσον ἴμεν, ὁ δέ τοι νημερτὲς ἐνίψει·",True,11,147.5,mortal,,male,Teiresias,individual,0.00043369425111450255,False
odyssey,2188440,"ᾧ δέ κ’ ἐπιφθονέῃς, ὁ δέ τοι πάλιν εἶσιν ὀπίσσω.",True,11,149.0,mortal,,male,Teiresias,individual,0.00041968587902374566,False
odyssey,2188441,"’"" ὣς φαμένη ψυχὴ μὲν ἔβη δόμον Ἄϊδος εἴσω Τειρεσίαο ἄνακτος, ἐπεὶ κατὰ θέσφατ’ ἔλεξεν·",False,11,150.5,,,,,,0.2343481332063675,False
odyssey,2188442,"αὐτὰρ ἐγὼν αὐτοῦ μένον ἔμπεδον, ὄφρ’ ἐπὶ μήτηρ ἤλυθε καὶ πίεν αἷμα κελαινεφές·",False,11,152.5,,,,,,0.0004332537646405399,False
odyssey,2188443,"αὐτίκα δ’ ἔγνω, καί μ’ ὀλοφυρομένη ἔπεα πτερόεντα προσηύδα·",False,11,153.5,,,,,,0.00045111164217814803,False
odyssey,2188444,""" τέκνον ἐμόν, πῶς ἦλθες ὑπὸ ζόφον ἠερόεντα ζωὸς ἐών;",True,11,155.5,mortal,,female,Anticlea,individual,0.00045143597526475787,False
odyssey,2188445,χαλεπὸν δὲ τάδε ζωοῖσιν ὁρᾶσθαι.,True,11,156.0,mortal,,female,Anticlea,individual,0.00041992118349298835,False
odyssey,2188446,"μέσσῳ γὰρ μεγάλοι ποταμοὶ καὶ δεινὰ ῥέεθρα, Ὠκεανὸς μὲν πρῶτα, τὸν οὔ πως ἔστι περῆσαι πεζὸν ἐόντ’, ἢν μή τις ἔχῃ ἐυεργέα νῆα.",True,11,158.0,mortal,,female,Anticlea,individual,0.004468193277716637,False
odyssey,2188447,ἦ νῦν δὴ Τροίηθεν ἀλώμενος ἐνθάδ’ ἱκάνεις νηί τε καὶ ἑτάροισι πολὺν χρόνον;,True,11,160.5,mortal,,female,Anticlea,individual,0.0004192066553514451,False
odyssey,2188448,"οὐδέ πω ἦλθες εἰς Ἰθάκην, οὐδ’ εἶδες ἐνὶ μεγάροισι γυναῖκα ;""",True,11,161.5,mortal,,female,Anticlea,individual,0.00040584063390269876,False
odyssey,2188449,""" ὣς ἔφατ’, αὐτὰρ ἐγώ μιν ἀμειβόμενος προσέειπον·",False,11,163.0,,,,,,0.0004460544150788337,False
odyssey,2188450,"’μῆτερ ἐμή, χρειώ με κατήγαγεν εἰς Ἀίδαο ψυχῇ χρησόμενον Θηβαίου Τειρεσίαο·",True,11,164.5,mortal,,male,Odysseus,individual,0.0004092631861567497,False
odyssey,2188451,"οὐ γάρ πω σχεδὸν ἦλθον Ἀχαιΐδος, οὐδέ πω ἁμῆς γῆς ἐπέβην, ἀλλ’ αἰὲν ἔχων ἀλάλημαι ὀιζύν, ἐξ οὗ τὰ πρώτισθ’ ἑπόμην Ἀγαμέμνονι δίῳ Ἴλιον εἰς ἐύπωλον, ἵνα Τρώεσσι μαχοίμην.",True,11,167.5,mortal,,male,Odysseus,individual,0.0004081491206306964,False
odyssey,2188452,ἀλλ’ ἄγε μοι τόδε εἰπὲ καὶ ἀτρεκέως κατάλεξον·,True,11,170.0,mortal,,male,Odysseus,individual,0.00041833636350929737,False
odyssey,2188453,τίς νύ σε κὴρ ἐδάμασσε τανηλεγέος θανάτοιο;,True,11,171.0,mortal,,male,Odysseus,individual,0.0009115959401242435,False
odyssey,2188454,"ἦ δολιχὴ νοῦσος, ἦ Ἄρτεμις ἰοχέαιρα οἷς ἀγανοῖς βελέεσσιν ἐποιχομένη κατέπεφνεν;",True,11,172.5,mortal,,male,Odysseus,individual,0.14899155497550964,False
odyssey,2188455,"εἰπὲ δέ μοι πατρός τε καὶ υἱέος, ὃν κατέλειπον, ἢ ἔτι πὰρ κείνοισιν ἐμὸν γέρας, ἦέ τις ἤδη ἀνδρῶν ἄλλος ἔχει, ἐμὲ δ’ οὐκέτι φασὶ νέεσθαι.",True,11,175.0,mortal,,male,Odysseus,individual,0.000513825158122927,False
odyssey,2188456,"εἰπὲ δέ μοι μνηστῆς ἀλόχου βουλήν τε νόον τε, ἠὲ μένει παρὰ παιδὶ καὶ ἔμπεδα πάντα φυλάσσει ἦ ἤδη μιν ἔγημεν Ἀχαιῶν ὅς τις ἄριστος.",True,11,178.0,mortal,,male,Odysseus,individual,0.00041270407382398844,False
odyssey,2188458,""" ὣς ἐφάμην, ἡ δ’ αὐτίκ’ ἀμείβετο πότνια μήτηρ·",False,11,180.0,,,,,,0.0005009638844057918,False
odyssey,2188459,’καὶ λίην κείνη γε μένει τετληότι θυμῷ σοῖσιν ἐνὶ μεγάροισιν·,True,11,181.5,mortal,,female,Anticlea,individual,0.0004330630472395569,False
odyssey,2188460,ὀιζυραὶ δέ οἱ αἰεὶ φθίνουσιν νύκτες τε καὶ ἤματα δάκρυ χεούσῃ.,True,11,182.5,mortal,,female,Anticlea,individual,0.006791609805077314,False
odyssey,2188461,"σὸν δ’ οὔ πώ τις ἔχει καλὸν γέρας, ἀλλὰ ἕκηλος Τηλέμαχος τεμένεα νέμεται καὶ δαῖτας ἐίσας δαίνυται, ἃς ἐπέοικε δικασπόλον ἄνδρ’ ἀλεγύνειν·",True,11,185.0,mortal,,female,Anticlea,individual,0.000425485399318859,False
odyssey,2188462,πάντες γὰρ καλέουσι.,True,11,187.0,mortal,,female,Anticlea,individual,0.005115298554301262,False
odyssey,2188463,"πατὴρ δὲ σὸς αὐτόθι μίμνει ἀγρῷ, οὐδὲ πόλινδε κατέρχεται.",True,11,187.5,mortal,,female,Anticlea,individual,0.0004366333014331758,False
odyssey,2188464,"οὐδέ οἱ εὐναὶ δέμνια καὶ χλαῖναι καὶ ῥήγεα σιγαλόεντα, ἀλλ’ ὅ γε χεῖμα μὲν εὕδει ὅθι δμῶες ἐνὶ οἴκῳ, ἐν κόνι ἄγχι πυρός, κακὰ δὲ χροῒ εἵματα εἷται·",True,11,189.5,mortal,,female,Anticlea,individual,0.6189085841178894,True
odyssey,2188465,"αὐτὰρ ἐπὴν ἔλθῃσι θέρος τεθαλυῖά τ’ ὀπώρη, πάντῃ οἱ κατὰ γουνὸν ἀλωῆς οἰνοπέδοιο φύλλων κεκλιμένων χθαμαλαὶ βεβλήαται εὐναί.",True,11,193.0,mortal,,female,Anticlea,individual,0.003251735121011734,False
odyssey,2188466,"ἔνθ’ ὅ γε κεῖτ’ ἀχέων, μέγα δὲ φρεσὶ πένθος ἀέξει σὸν νόστον ποθέων, χαλεπὸν δ’ ἐπὶ γῆρας ἱκάνει.",True,11,195.5,mortal,,female,Anticlea,individual,0.00042581933666951954,False
odyssey,2188467,οὕτω γὰρ καὶ ἐγὼν ὀλόμην καὶ πότμον ἐπέσπον·,True,11,197.0,mortal,,female,Anticlea,individual,0.0004825559153687209,False
odyssey,2188468,"οὔ τ’ ἐμέ γ’ ἐν μεγάροισιν ἐύσκοπος ἰοχέαιρα οἷς ἀγανοῖς βελέεσσιν ἐποιχομένη κατέπεφνεν, οὔ τε τις οὖν μοι νοῦσος ἐπήλυθεν, ἥ τε μάλιστα τηκεδόνι στυγερῇ μελέων ἐξείλετο θυμόν·",True,11,199.5,mortal,,female,Anticlea,individual,0.0004216142697259784,False
odyssey,2188469,"ἀλλά με σός τε πόθος σά τε μήδεα, φαίδιμ’ Ὀδυσσεῦ, σή τ’ ἀγανοφροσύνη μελιηδέα θυμὸν ἀπηύρα.",True,11,202.5,mortal,,female,Anticlea,individual,0.0004455257148947567,False
odyssey,2188470,"’"" ὣς ἔφατ’, αὐτὰρ ἐγώ γ’ ἔθελον φρεσὶ μερμηρίξας μητρὸς ἐμῆς ψυχὴν ἑλέειν κατατεθνηυίης.",False,11,204.5,,,,,,0.00044826959492638707,False
odyssey,2188471,"τρὶς μὲν ἐφωρμήθην, ἑλέειν τέ με θυμὸς ἀνώγει, τρὶς δέ μοι ἐκ χειρῶν σκιῇ εἴκελον ἢ καὶ ὀνείρῳ ἔπτατ’.",False,11,207.0,,,,,,0.0004301385779399425,False
odyssey,2188472,"ἐμοὶ δ’ ἄχος ὀξὺ γενέσκετο κηρόθι μᾶλλον, καί μιν φωνήσας ἔπεα πτερόεντα προσηύδων·",False,11,208.5,,,,,,0.0004906224785372615,False
odyssey,2188473,""" μῆτερ ἐμή, τί νύ μ’ οὐ μίμνεις ἑλέειν μεμαῶτα, ὄφρα καὶ εἰν Ἀίδαο φίλας περὶ χεῖρε βαλόντε ἀμφοτέρω κρυεροῖο τεταρπώμεσθα γόοιο;",True,11,211.0,mortal,,male,Odysseus,individual,0.00042348101851530373,False
odyssey,2188474,"ἦ τί μοι εἴδωλον τόδ’ ἀγαυὴ Περσεφόνεια ὤτρυν’, ὄφρ’ ἔτι μᾶλλον ὀδυρόμενος στεναχίζω ;""",True,11,213.5,mortal,,male,Odysseus,individual,0.0004153307818342,False
odyssey,2188475,""" ὣς ἐφάμην, ἡ δ’ αὐτίκ’ ἀμείβετο πότνια μήτηρ·",False,11,215.0,,,,,,0.0005009638844057918,False
odyssey,2188476,"’ὤ μοι, τέκνον ἐμόν, περὶ πάντων κάμμορε φωτῶν, οὔ τί σε Περσεφόνεια Διὸς θυγάτηρ ἀπαφίσκει, ἀλλ’ αὕτη δίκη ἐστὶ βροτῶν, ὅτε τίς κε θάνῃσιν·",True,11,217.0,mortal,,female,Anticlea,individual,0.00040750959306024015,False
odyssey,2188477,"οὐ γὰρ ἔτι σάρκας τε καὶ ὀστέα ἶνες ἔχουσιν, ἀλλὰ τὰ μέν τε πυρὸς κρατερὸν μένος αἰθομένοιο δαμνᾷ, ἐπεί κε πρῶτα λίπῃ λεύκ’ ὀστέα θυμός, ψυχὴ δ’ ἠύτ’ ὄνειρος ἀποπταμένη πεπότηται.",True,11,220.5,mortal,,female,Anticlea,individual,0.012801878154277802,False
odyssey,2188478,ἀλλὰ φόωσδε τάχιστα λιλαίεο·,True,11,223.0,mortal,,female,Anticlea,individual,0.00043212814489379525,False
odyssey,2188479,"ταῦτα δὲ πάντα ἴσθ’, ἵνα καὶ μετόπισθε τεῇ εἴπῃσθα γυναικί.",True,11,223.5,mortal,,female,Anticlea,individual,0.0004459878255147487,False
odyssey,2188481,""" νῶι μὲν ὣς ἐπέεσσιν ἀμειβόμεθ’, αἱ δὲ γυναῖκες ἤλυθον, ὤτρυνεν γὰρ ἀγαυὴ Περσεφόνεια, ὅσσαι ἀριστήων ἄλοχοι ἔσαν ἠδὲ θύγατρες.",False,11,226.0,,,,,,0.0021147350780665874,False
odyssey,2188482,"αἱ δ’ ἀμφ’ αἷμα κελαινὸν ἀολλέες ἠγερέθοντο, αὐτὰρ ἐγὼ βούλευον ὅπως ἐρέοιμι ἑκάστην.",False,11,228.5,,,,,,0.0004914722521789372,False
odyssey,2188483,ἥδε δέ μοι κατὰ θυμὸν ἀρίστη φαίνετο βουλή·,False,11,230.0,,,,,,0.0004162146069575101,False
odyssey,2188484,σπασσάμενος τανύηκες ἄορ παχέος παρὰ μηροῦ οὐκ εἴων πίνειν ἅμα πάσας αἷμα κελαινόν.,False,11,231.5,,,,,,0.04105335474014282,False
odyssey,2188485,"αἱ δὲ προμνηστῖναι ἐπήισαν, ἠδὲ ἑκάστη ὃν γόνον ἐξαγόρευεν·",False,11,233.5,,,,,,0.9434515833854675,True
odyssey,2188486,ἐγὼ δ’ ἐρέεινον ἁπάσας.,False,11,234.0,,,,,,0.0005282771307975054,False
odyssey,2188487,""" ἔνθ’ ἦ τοι πρώτην Τυρὼ ἴδον εὐπατέρειαν, ἣ φάτο Σαλμωνῆος ἀμύμονος ἔκγονος εἶναι, φῆ δὲ Κρηθῆος γυνὴ ἔμμεναι Αἰολίδαο·",False,11,236.0,,,,,,0.04236162081360817,False
odyssey,2188488,"ἣ ποταμοῦ ἠράσσατ’ Ἐνιπῆος θείοιο, ὃς πολὺ κάλλιστος ποταμῶν ἐπὶ γαῖαν ἵησι, καί ῥ’ ἐπ’ Ἐνιπῆος πωλέσκετο καλὰ ῥέεθρα.",False,11,239.0,,,,,,0.7034192085266113,True
odyssey,2188489,τῷ δ’ ἄρα εἰσάμενος γαιήοχος ἐννοσίγαιος ἐν προχοῇς ποταμοῦ παρελέξατο δινήεντος·,False,11,241.5,,,,,,0.997229278087616,True
odyssey,2188490,"πορφύρεον δ’ ἄρα κῦμα περιστάθη, οὔρεϊ ἶσον, κυρτωθέν, κρύψεν δὲ θεὸν θνητήν τε γυναῖκα.",False,11,243.5,,,,,,0.9646531939506531,True
odyssey,2188491,"λῦσε δὲ παρθενίην ζώνην, κατὰ δ’ ὕπνον ἔχευεν.",False,11,245.0,,,,,,0.9818700551986694,True
odyssey,2188492,"αὐτὰρ ἐπεί ῥ’ ἐτέλεσσε θεὸς φιλοτήσια ἔργα, ἔν τ’ ἄρα οἱ φῦ χειρί, ἔπος τ’ ἔφατ’ ἔκ τ’ ὀνόμαζε·",False,11,246.5,,,,,,0.9965266585350037,True
odyssey,2188493,""" χαῖρε, γύναι, φιλότητι·",True,11,248.0,divine,,male,Poseidon,individual,0.0006892743986099958,False
odyssey,2188494,"περιπλομένου δ’ ἐνιαυτοῦ τέξεις ἀγλαὰ τέκνα, ἐπεὶ οὐκ ἀποφώλιοι εὐναὶ ἀθανάτων·",True,11,249.0,divine,,male,Poseidon,individual,0.000420657976064831,False
odyssey,2188495,σὺ δὲ τοὺς κομέειν ἀτιταλλέμεναί τε.,True,11,250.0,divine,,male,Poseidon,individual,0.00041734997648745775,False
odyssey,2188496,"νῦν δ’ ἔρχευ πρὸς δῶμα, καὶ ἴσχεο μηδ’ ὀνομήνῃς·",True,11,251.0,divine,,male,Poseidon,individual,0.0004410474793985486,False
odyssey,2188497,αὐτὰρ ἐγώ τοί εἰμι Ποσειδάων ἐνοσίχθων.,True,11,252.0,divine,,male,Poseidon,individual,0.0004443364741746336,False
odyssey,2188498,"’"" ὣς εἰπὼν ὑπὸ πόντον ἐδύσετο κυμαίνοντα.",False,11,253.0,,,,,,0.99700528383255,True
odyssey,2188499,"ἡ δ’ ὑποκυσαμένη Πελίην τέκε καὶ Νηλῆα, τὼ κρατερὼ θεράποντε Διὸς μεγάλοιο γενέσθην ἀμφοτέρω·",False,11,255.0,,,,,,0.17312926054000854,False
odyssey,2188500,"Πελίης μὲν ἐν εὐρυχόρῳ Ἰαωλκῷ ναῖε πολύρρηνος, ὁ δ’ ἄρ’ ἐν Πύλῳ ἠμαθόεντι.",False,11,256.5,,,,,,0.05540655553340912,False
odyssey,2188501,"τοὺς δ’ ἑτέρους Κρηθῆι τέκεν βασίλεια γυναικῶν, Αἴσονά τ’ ἠδὲ Φέρητ’ Ἀμυθάονά θ’ ἱππιοχάρμην.",False,11,258.5,,,,,,0.27401837706565857,False
odyssey,2188502,""" τὴν δὲ μετ’ Ἀντιόπην ἴδον, Ἀσωποῖο θύγατρα, ἣ δὴ καὶ Διὸς εὔχετ’ ἐν ἀγκοίνῃσιν ἰαῦσαι, καί ῥ’ ἔτεκεν δύο παῖδ’, Ἀμφίονά τε Ζῆθόν τε, οἳ πρῶτοι Θήβης ἕδος ἔκτισαν ἑπταπύλοιο, πύργωσάν τ’, ἐπεὶ οὐ μὲν ἀπύργωτόν γ’ ἐδύναντο ναιέμεν εὐρύχορον Θήβην, κρατερώ περ ἐόντε.",False,11,262.5,,,,,,0.9908697009086609,True
odyssey,2188503,""" τὴν δὲ μετ’ Ἀλκμήνην ἴδον, Ἀμφιτρύωνος ἄκοιτιν, ἥ ῥ’ Ἡρακλῆα θρασυμέμνονα θυμολέοντα γείνατ’ ἐν ἀγκοίνῃσι Διὸς μεγάλοιο μιγεῖσα·",False,11,267.0,,,,,,0.9153581857681274,True
odyssey,2188504,"καὶ Μεγάρην, Κρείοντος ὑπερθύμοιο θύγατρα, τὴν ἔχεν Ἀμφιτρύωνος υἱὸς μένος αἰὲν ἀτειρής.",False,11,269.5,,,,,,0.9419463872909546,True
odyssey,2188505,""" μητέρα τ’ Οἰδιπόδαο ἴδον, καλὴν Ἐπικάστην, ἣ μέγα ἔργον ἔρεξεν ἀιδρείῃσι νόοιο γημαμένη ᾧ υἷι·",False,11,272.0,,,,,,0.001494911266490817,False
odyssey,2188506,ὁ δ’ ὃν πατέρ’ ἐξεναρίξας γῆμεν·,False,11,273.5,,,,,,0.0021803476847708225,False
odyssey,2188507,ἄφαρ δ’ ἀνάπυστα θεοὶ θέσαν ἀνθρώποισιν.,False,11,274.0,,,,,,0.28800472617149353,False
odyssey,2188508,ἀλλ’ ὁ μὲν ἐν Θήβῃ πολυηράτῳ ἄλγεα πάσχων Καδμείων ἤνασσε θεῶν ὀλοὰς διὰ βουλάς·,False,11,275.5,,,,,,0.10621332377195358,False
odyssey,2188509,"ἡ δ’ ἔβη εἰς Ἀίδαο πυλάρταο κρατεροῖο, ἁψαμένη βρόχον αἰπὺν ἀφ’ ὑψηλοῖο μελάθρου, ᾧ ἄχεϊ σχομένη·",False,11,278.0,,,,,,0.4523031413555145,False
odyssey,2188510,"τῷ δ’ ἄλγεα κάλλιπ’ ὀπίσσω πολλὰ μάλ’, ὅσσα τε μητρὸς Ἐρινύες ἐκτελέουσιν.",False,11,279.5,,,,,,0.15919621288776398,False
odyssey,2188511,""" καὶ Χλῶριν εἶδον περικαλλέα, τήν ποτε Νηλεὺς γῆμεν ἑὸν διὰ κάλλος, ἐπεὶ πόρε μυρία ἕδνα, ὁπλοτάτην κούρην Ἀμφίονος Ἰασίδαο, ὅς ποτ’ ἐν Ὀρχομενῷ Μινυείῳ ἶφι ἄνασσεν·",False,11,282.5,,,,,,0.007779968436807394,False
odyssey,2188512,"ἡ δὲ Πύλου βασίλευε, τέκεν δέ οἱ ἀγλαὰ τέκνα, Νέστορά τε χρόνιον τε Περικλύμενόν τ’ ἀγέρωχον.",False,11,285.5,,,,,,0.1104433611035347,False
odyssey,2188513,"τοῖσι δ’ ἐπ’ ἰφθίμην Πηρὼ τέκε, θαῦμα βροτοῖσι, τὴν πάντες μνώοντο περικτίται·",False,11,287.5,,,,,,0.9720947742462158,True
odyssey,2188514,οὐδ’ ἄρα Νηλεὺς τῷ ἐδίδου ὃς μὴ ἕλικας βόας εὐρυμετώπους ἐκ Φυλάκης ἐλάσειε βίης Ἰφικληείης ἀργαλέας·,False,11,289.5,,,,,,0.929314911365509,True
odyssey,2188515,τὰς δ’ οἶος ὑπέσχετο μάντις ἀμύμων ἐξελάαν·,False,11,291.5,,,,,,0.8631749749183655,True
odyssey,2188516,"χαλεπὴ δὲ θεοῦ κατὰ μοῖρα πέδησε, δεσμοί τ’ ἀργαλέοι καὶ βουκόλοι ἀγροιῶται.",False,11,292.5,,,,,,0.033170003443956375,False
odyssey,2188517,"ἀλλ’ ὅτε δὴ μῆνές τε καὶ ἡμέραι ἐξετελεῦντο ἂψ περιτελλομένου ἔτεος καὶ ἐπήλυθον ὧραι, καὶ τότε δή μιν ἔλυσε βίη Ἰφικληείη, θέσφατα πάντ’ εἰπόντα·",False,11,295.5,,,,,,0.08757637441158295,False
odyssey,2188518,Διὸς δ’ ἐτελείετο βουλή.,False,11,297.0,,,,,,0.9770328998565674,True
odyssey,2188519,""" καὶ Λήδην εἶδον, τὴν Τυνδαρέου παράκοιτιν, ἥ ῥ’ ὑπὸ Τυνδαρέῳ κρατερόφρονε γείνατο παῖδε, Κάστορά θ’ ἱππόδαμον καὶ πὺξ ἀγαθὸν Πολυδεύκεα, τοὺς ἄμφω ζωοὺς κατέχει φυσίζοος αἶα·",False,11,299.5,,,,,,0.006024412345141172,False
odyssey,2188520,"οἳ καὶ νέρθεν γῆς τιμὴν πρὸς Ζηνὸς ἔχοντες ἄλλοτε μὲν ζώουσ’ ἑτερήμεροι, ἄλλοτε δ’ αὖτε τεθνᾶσιν·",False,11,303.0,,,,,,0.06333209574222565,False
odyssey,2188521,τιμὴν δὲ λελόγχασιν ἶσα θεοῖσι.,False,11,304.0,,,,,,0.01141822524368763,False
odyssey,2188522,""" τὴν δὲ μετ’ Ἰφιμέδειαν, Ἀλωῆος παράκοιτιν εἴσιδον, ἣ δὴ φάσκε Ποσειδάωνι μιγῆναι, καί ῥ’ ἔτεκεν δύο παῖδε, μινυνθαδίω δ’ ἐγενέσθην, Ὦτόν τ’ ἀντίθεον τηλεκλειτόν τ’ Ἐφιάλτην, οὓς δὴ μηκίστους θρέψε ζείδωρος ἄρουρα καὶ πολὺ καλλίστους μετά γε κλυτὸν Ὠρίωνα·",False,11,307.5,,,,,,0.7835355997085571,True
odyssey,2188523,"ἐννέωροι γὰρ τοί γε καὶ ἐννεαπήχεες ἦσαν εὖρος, ἀτὰρ μῆκός γε γενέσθην ἐννεόργυιοι.",False,11,311.5,,,,,,0.0038044941611588,False
odyssey,2188524,οἵ ῥα καὶ ἀθανάτοισιν ἀπειλήτην ἐν Ὀλύμπῳ φυλόπιδα στήσειν πολυάικος πολέμοιο.,False,11,313.5,,,,,,0.9865994453430176,True
odyssey,2188525,"Ὄσσαν ἐπ’ Οὐλύμπῳ μέμασαν θέμεν, αὐτὰρ ἐπ’ Ὄσσῃ Πήλιον εἰνοσίφυλλον, ἵν’ οὐρανὸς ἀμβατὸς εἴη.",False,11,315.5,,,,,,0.9780307412147522,True
odyssey,2188526,"καί νύ κεν ἐξετέλεσσαν, εἰ ἥβης μέτρον ἵκοντο·",False,11,317.0,,,,,,0.015753816813230515,False
odyssey,2188527,"ἀλλ’ ὄλεσεν Διὸς υἱός, ὃν ἠύκομος τέκε Λητώ, ἀμφοτέρω, πρίν σφωιν ὑπὸ κροτάφοισιν ἰούλους ἀνθῆσαι πυκάσαι τε γένυς ἐυανθέι λάχνῃ.",False,11,319.0,,,,,,0.009783931076526642,False
odyssey,2188528,""" Φαίδρην τε Πρόκριν τε ἴδον καλήν τ’ Ἀριάδνην, κούρην Μίνωος ὀλοόφρονος, ἥν ποτε Θησεὺς ἐκ Κρήτης ἐς γουνὸν Ἀθηνάων ἱεράων ἦγε μέν, οὐδ’ ἀπόνητο·",False,11,322.5,,,,,,0.012595594860613346,False
odyssey,2188529,πάρος δέ μιν Ἄρτεμις ἔκτα Δίῃ ἐν ἀμφιρύτῃ Διονύσου μαρτυρίῃσιν.,False,11,324.5,,,,,,0.3031090795993805,False
odyssey,2188530,""" Μαῖράν τε Κλυμένην τε ἴδον στυγερήν τ’ Ἐριφύλην, ἣ χρυσὸν φίλου ἀνδρὸς ἐδέξατο τιμήεντα.",False,11,326.5,,,,,,0.012785474769771099,False
odyssey,2188531,"πάσας δ’ οὐκ ἂν ἐγὼ μυθήσομαι οὐδ’ ὀνομήνω, ὅσσας ἡρώων ἀλόχους ἴδον ἠδὲ θύγατρας·",False,11,328.5,,,,,,0.00043572892900556326,False
odyssey,2188532,πρὶν γάρ κεν καὶ νὺξ φθῖτ’ ἄμβροτος.,False,11,330.0,,,,,,0.00046103395288810134,False
odyssey,2188533,"ἀλλὰ καὶ ὥρη εὕδειν, ἢ ἐπὶ νῆα θοὴν ἐλθόντ’ ἐς ἑταίρους ἢ αὐτοῦ·",False,11,331.0,,,,,,0.0008020873065106571,False
odyssey,2188534,"πομπὴ δὲ θεοῖς ὑμῖν τε μελήσει. """,False,11,332.0,,,,,,0.0004437908355612308,False
odyssey,2188535,"’ὣς ἔφαθ’, οἱ δ’ ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ, κηληθμῷ δ’ ἔσχοντο κατὰ μέγαρα σκιόεντα.",False,11,333.5,,,,,,0.9967736601829529,True
odyssey,2188536,τοῖσιν δ’ Ἀρήτη λευκώλενος ἤρχετο μύθων.,False,11,335.0,,,,,,0.9976309537887573,True
odyssey,2188537,""" Φαίηκες, πῶς ὔμμιν ἀνὴρ ὅδε φαίνεται εἶναι εἶδός τε μέγεθός τε ἰδὲ φρένας ἔνδον ἐίσας;",True,11,336.5,mortal,,female,Arete,individual,0.0006616434548050165,False
odyssey,2188538,"ξεῖνος δ’ αὖτ’ ἐμός ἐστιν, ἕκαστος δ’ ἔμμορε τιμῆς·",True,11,338.0,mortal,,female,Arete,individual,0.0005331294378265738,False
odyssey,2188539,"τῷ μὴ ἐπειγόμενοι ἀποπέμπετε, μηδὲ τὰ δῶρα οὕτω χρηίζοντι κολούετε·",True,11,339.5,mortal,,female,Arete,individual,0.000428183120675385,False
odyssey,2188540,"πολλὰ γὰρ ὑμῖν κτήματ’ ἐνὶ μεγάροισι θεῶν ἰότητι κέονται. """,True,11,340.5,mortal,,female,Arete,individual,0.0004342478059697896,False
odyssey,2188541,"τοῖσι δὲ καὶ μετέειπε γέρων ἥρως Ἐχένηος, ὃς δὴ Φαιήκων ἀνδρῶν προγενέστερος ἦεν·",False,11,342.5,,,,,,0.9976990818977356,True
odyssey,2188542,""" ὦ φίλοι, οὐ μὰν ἧμιν ἀπὸ σκοποῦ οὐδ’ ἀπὸ δόξης μυθεῖται βασίλεια περίφρων·",True,11,344.5,mortal,,male,Echeneus,individual,0.0004182233242318034,False
odyssey,2188543,ἀλλὰ πίθεσθε.,True,11,345.0,mortal,,male,Echeneus,individual,0.00041780254105105996,False
odyssey,2188544,"Ἀλκινόου δ’ ἐκ τοῦδ’ ἔχεται ἔργον τε ἔπος τε. """,True,11,346.0,mortal,,male,Echeneus,individual,0.0004516438930295408,False
odyssey,2188545,τὸν δ’ αὖτ’ Ἀλκίνοος ἀπαμείβετο φώνησέν τε·,False,11,347.0,,,,,,0.9975643157958984,True
odyssey,2188546,""" τοῦτο μὲν οὕτω δὴ ἔσται ἔπος, αἴ κεν ἐγώ γε ζωὸς Φαιήκεσσι φιληρέτμοισιν ἀνάσσω·",True,11,348.5,mortal,,male,Alcinous,individual,0.00044030623394064605,False
odyssey,2188547,"ξεῖνος δὲ τλήτω μάλα περ νόστοιο χατίζων ἔμπης οὖν ἐπιμεῖναι ἐς αὔριον, εἰς ὅ κε πᾶσαν δωτίνην τελέσω·",True,11,351.0,mortal,,male,Alcinous,individual,0.0004158896335866302,False
odyssey,2188548,"πομπὴ δ’ ἄνδρεσσι μελήσει πᾶσι, μάλιστα δ’ ἐμοί·",True,11,352.5,mortal,,male,Alcinous,individual,0.00046387198381125927,False
odyssey,2188549,"τοῦ γὰρ κράτος ἔστ’ ἐνὶ δήμῳ. """,True,11,353.0,mortal,,male,Alcinous,individual,0.004728884901851416,False
odyssey,2188550,τὸν δ’ ἀπαμειβόμενος προσέφη πολύμητις Ὀδυσσεύς·,False,11,354.0,,,,,,0.9976722598075867,True
odyssey,2188551,""" Ἀλκίνοε κρεῖον, πάντων ἀριδείκετε λαῶν, εἴ με καὶ εἰς ἐνιαυτὸν ἀνώγοιτ’ αὐτόθι μίμνειν, πομπὴν δ’ ὀτρύνοιτε καὶ ἀγλαὰ δῶρα διδοῖτε, καὶ κε τὸ βουλοίμην, καί κεν πολὺ κέρδιον εἴη, πλειοτέρῃ σὺν χειρὶ φίλην ἐς πατρίδ’ ἱκέσθαι·",True,11,357.0,mortal,,male,Odysseus,individual,0.00041710492223501205,False
