play,sent_id,text,is_messenger_speech,line,p_narrative,pred_narrative
tlg0011.tlg005,tlg0011.tlg005.608,"ἀλλ’ οὐ τὰν Διὸς ἀστραπὰν καὶ τὰν οὐρανίαν Θέμιν, δαρὸν οὐκ ἀπόνητοι.",False,1064.0,0.012905392795801163,False
tlg0011.tlg005,tlg0011.tlg005.609,"ὦ χθονία βροτοῖσι φάμα, κατά μοι βόασον οἰκτρὰν ὄπα τοῖς ἔνερθ’ Ἀτρείδαις, ἀχόρευτα φέρουσ’ ὀνείδη·",False,1067.0,0.0006490275845862925,False
tlg0011.tlg005,tlg0011.tlg005.610,"ὅτι σφὶν ἤδη τὰ μὲν ἐκ δόμων νοσεῖ δή, τὰ δὲ πρὸς τέκνων διπλῆ φύλοπις οὐκέτ’ ἐξισοῦται φιλοτασίῳ διαί - τᾳ·",False,1071.0,0.0005266584921628237,False
tlg0011.tlg005,tlg0011.tlg005.611,"πρόδοτος δὲ μόνα σαλεύει Ἠλέκτρα, τὸν ἀεὶ πατρὸς δειλαία στενάχουσ’, ὅπως ἁ πάνδυρτος ἀηδών, οὔτε τι τοῦ θανεῖν προμηθὴς τό τε μὴ βλέπειν ἑτοίμα, διδύμαν ἑλοῦσ’ Ἐρινύν·",False,1076.0,0.0029149651527404785,False
tlg0011.tlg005,tlg0011.tlg005.612,τίς ἂν εὔπατρις ὧδε βλάστοι;,False,1080.0,0.0004454047011677176,False
tlg0011.tlg005,tlg0011.tlg005.613,"οὐδεὶς τῶν ἀγαθῶν γὰρ ζῶν κακῶς εὔκλειαν αἰσχῦναι θέλει νώνυμος, ὦ παῖ παῖ.",False,1082.0,0.0005380250513553619,False
tlg0011.tlg005,tlg0011.tlg005.614,"ὡς καὶ σὺ πάγκλαυτον αἰῶνα κοινὸν εἵλου, τὸ μὴ καλὸν καθοπλίσασα, δύο φέρειν ἐν ἑνὶ λόγῳ, σοφά τ’ ἀρίστα τε παῖς κεκλῆσθαι.",False,1086.0,0.0004065140092279762,False
tlg0011.tlg005,tlg0011.tlg005.615,ζῴης μοι καθύπερθεν χειρὶ καὶ πλούτῳ τεῶν ἐχθρῶν ὅσον νῦν ὑπόχειρ ναίεις·,False,1091.0,0.00041237997356802225,False
tlg0011.tlg005,tlg0011.tlg005.616,"ἐπεί σ’ ἐφηύρηκα μοίρᾳ μὲν οὐκ ἐν ἐσθλᾷ βεβῶσαν, ἃ δὲ μέγιστ’ ἔβλαστε νόμιμα, τῶνδε φερομέναν ἄριστα τᾷ Ζηνὸς εὐσεβείᾳ.",False,1094.5,0.0004198447277303785,False
tlg0011.tlg005,tlg0011.tlg005.617,"ἆρ’, ὦ γυναῖκες, ὀρθά τ’ εἰσηκούσαμεν ὀρθῶς θ’ ὁδοιποροῦμεν ἔνθα χρῄζομεν;",False,1097.5,0.00041122641414403915,False
tlg0011.tlg005,tlg0011.tlg005.618,τί δ’ ἐξερευνᾷς καὶ τί βουληθεὶς πάρει;,False,1100.0,0.00041255459655076265,False
tlg0011.tlg005,tlg0011.tlg005.619,Αἴγισθον ἔνθ’ ᾤκηκεν ἱστορῶ πάλαι.,False,1101.0,0.0006152958376333117,False
tlg0011.tlg005,tlg0011.tlg005.620,ἀλλ’ εὖ θ’ ἱκάνεις χὠ φράσας ἀζήμιος.,False,1102.0,0.0004884735681116581,False
tlg0011.tlg005,tlg0011.tlg005.621,τίς οὖν ἂν ὑμῶν τοῖς ἔσω φράσειεν ἂν ἡμῶν ποθεινὴν κοινόπουν παρουσίαν;,False,1103.5,0.0004112909082323313,False
tlg0011.tlg005,tlg0011.tlg005.622,"ἥδ’, εἰ τὸν ἄγχιστόν γε κηρύσσειν χρεών.",False,1105.0,0.00042396289063617587,False
tlg0011.tlg005,tlg0011.tlg005.623,"ἴθ’, ὦ γύναι, δήλωσον εἰσελθοῦσ’ ὅτι Φωκῆς ματεύουσ’ ἄνδρες Αἴγισθόν τινες,",False,1106.5,0.0007926723337732255,False
tlg0011.tlg005,tlg0011.tlg005.624,"οἴμοι τάλαιν’, οὐ δή ποθ’ ἧς ἠκούσαμεν φήμης φέροντες ἐμφανῆ τεκμήρια;",False,1108.5,0.00045709777623414993,False
tlg0011.tlg005,tlg0011.tlg005.625,οὐκ οἶδα τὴν σὴν κληδόν’·,False,1110.0,0.0004685823223553598,False
tlg0011.tlg005,tlg0011.tlg005.626,ἀλλά μοι γέρων ἐφεῖτ’ Ὀρέστου Στρόφιος ἀγγεῖλαι πέρι.,False,1110.5,0.0004868188116233796,False
tlg0011.tlg005,tlg0011.tlg005.627,"τί δ’ ἔστιν, ὦ ξέν’;",False,1112.0,0.0004385002830531448,False
tlg0011.tlg005,tlg0011.tlg005.628,ὥς μ’ ὑπέρχεται φόβος.,False,1112.0,0.0004118401848245412,False
tlg0011.tlg005,tlg0011.tlg005.629,"φέροντες αὐτοῦ σμικρὰ λείψαν’ ἐν βραχεῖ τεύχει θανόντος, ὡς ὁρᾷς, κομίζομεν.",False,1113.5,0.0010837161680683494,False
tlg0011.tlg005,tlg0011.tlg005.630,"οἲ ’γὼ τάλαινα, τοῦτ’ ἐκεῖν’ ἤδη σαφὲς πρόχειρον ἄχθος, ὡς ἔοικε, δέρκομαι.",False,1115.5,0.00044791444088332355,False
tlg0011.tlg005,tlg0011.tlg005.631,"εἴπερ τι κλαίεις τῶν Ὀρεστείων κακῶν, τόδ’ ἄγγος ἴσθι σῶμα τοὐκείνου στέγον.",False,1117.5,0.00045440898975357413,False
tlg0011.tlg005,tlg0011.tlg005.632,"ὦ ξεῖνε, δός νυν, πρὸς θεῶν, εἴπερ τόδε κέκευθεν αὐτὸν τεῦχος, εἰς χεῖρας λαβεῖν, ὅπως ἐμαυτὴν καὶ γένος τὸ πᾶν ὁμοῦ ξὺν τῇδε κλαύσω κἀποδύρωμαι σποδῷ.",False,1120.5,0.0004462606448214501,False
tlg0011.tlg005,tlg0011.tlg005.633,"δόθ’, ἥτις ἐστί, προσφέροντες·",False,1123.0,0.009820288978517056,False
tlg0011.tlg005,tlg0011.tlg005.634,"οὐ γὰρ ὡς ἐν δυσμενείᾳ γ’ οὖσ’ ἐπαιτεῖται τάδε, ἀλλ’ ἢ φίλων τις ἢ πρὸς αἵματος φύσιν.",False,1124.0,0.00048394285840913653,False
tlg0011.tlg005,tlg0011.tlg005.635,"ὦ φιλτάτου μνημεῖον ἀνθρώπων ἐμοὶ ψυχῆς Ὀρέστου λοιπόν, ὥς σ’ ἀπ’ ἐλπίδων οὐχ ὧνπερ ἐξέπεμπον εἰσεδεξάμην.",False,1127.0,0.0004270754870958626,False
tlg0011.tlg005,tlg0011.tlg005.636,"νῦν μὲν γὰρ οὐδὲν ὄντα βαστάζω χεροῖν, δόμων δέ σ’, ὦ παῖ, λαμπρὸν ἐξέπεμψ’ ἐγώ.",False,1129.5,0.0004906870890408754,False
tlg0011.tlg005,tlg0011.tlg005.637,"ὡς ὤφελον πάροιθεν ἐκλιπεῖν βίον, πρὶν ἐς ξένην σε γαῖαν ἐκπέμψαι χεροῖν κλέψασα ταῖνδε κἀνασώσασθαι φόνου, ὅπως θανὼν ἔκεισο τῇ τόθ’ ἡμέρᾳ, τύμβου πατρῴου κοινὸν εἰληχὼς μέρος.",False,1133.0,0.00042994224349968135,False
tlg0011.tlg005,tlg0011.tlg005.638,"νῦν δ’ ἐκτὸς οἴκων κἀπὶ γῆς ἄλλης φυγὰς κακῶς ἀπώλου, σῆς κασιγνήτης δίχα, κοὔτ’ ἐν φίλαισι χερσὶν ἡ τάλαιν’ ἐγὼ λουτροῖς σ’ ἐκόσμησ’ οὔτε παμφλέκτου πυρὸς ἀνειλόμην, ὡς εἰκός, ἄθλιον βάρος, ἀλλ’ ἐν ξέναισι χερσὶ κηδευθεὶς τάλας σμικρὸς προσήκεις ὄγκος ἐν σμικρῷ κύτει.",False,1139.0,0.0004560762026812881,False
tlg0011.tlg005,tlg0011.tlg005.639,"οἴμοι τάλαινα τῆς ἐμῆς πάλαι τροφῆς ἀνωφελήτου, τὴν ἐγὼ θάμ’ ἀμφὶ σοὶ πόνῳ γλυκεῖ παρέσχον·",False,1144.0,0.0004548722936306149,False
tlg0011.tlg005,tlg0011.tlg005.640,"οὔτε γάρ ποτε μητρὸς σύ γ’ ἦσθα μᾶλλον ἢ κἀμοῦ φίλος, οὔθ’ οἱ κατ’ οἶκον ἦσαν, ἀλλ’ ἐγὼ τροφός, ἐγὼ δ’ ἀδελφὴ σοὶ προσηυδώμην ἀεί.",False,1146.5,0.00048613460967317224,False
tlg0011.tlg005,tlg0011.tlg005.641,νῦν δ’ ἐκλέλοιπε ταῦτ’ ἐν ἡμέρᾳ μιᾷ θανόντι σὺν σοί·,False,1149.5,0.0004059946513734758,False
tlg0011.tlg005,tlg0011.tlg005.642,πάντα γὰρ συναρπάσας θύελλ’ ὅπως βέβηκας.,False,1150.5,0.0008539397967979312,False
tlg0011.tlg005,tlg0011.tlg005.643,οἴχεται πατήρ·,False,1151.0,0.00040811061626300216,False
tlg0011.tlg005,tlg0011.tlg005.644,τέθνηκ’ ἐγὼ σοί·,False,1152.0,0.0004883562796749175,False
tlg0011.tlg005,tlg0011.tlg005.645,φροῦδος αὐτὸς εἶ θανών·,False,1152.0,0.0007956211338751018,False
tlg0011.tlg005,tlg0011.tlg005.646,γελῶσι δ’ ἐχθροί·,False,1153.0,0.006267769727855921,False
tlg0011.tlg005,tlg0011.tlg005.647,"μαίνεται δ’ ὑφ’ ἡδονῆς μήτηρ ἀμήτωρ, ἧς ἐμοὶ σὺ πολλάκις φήμας λάθρᾳ προύπεμπες ὡς φανούμενος τιμωρὸς αὐτός.",False,1154.5,0.0004713055386673659,False
tlg0011.tlg005,tlg0011.tlg005.648,"ἀλλὰ ταῦθ’ ὁ δυστυχὴς δαίμων ὁ σός τε κἀμὸς ἐξαφείλετο, ὅς σ’ ὧδέ μοι προύπεμψεν ἀντὶ φιλτάτης μορφῆς σποδόν τε καὶ σκιὰν ἀνωφελῆ.",False,1157.5,0.0004084052052348852,False
tlg0011.tlg005,tlg0011.tlg005.649,οἴμοι μοι.,False,1160.0,0.00042090268107131124,False
tlg0011.tlg005,tlg0011.tlg005.650,ὦ δέμας οἰκτρόν.,False,1161.0,0.00046673769247718155,False
tlg0011.tlg005,tlg0011.tlg005.651,φεῦ φεῦ.,False,1161.0,0.0004381309263408184,False
tlg0011.tlg005,tlg0011.tlg005.652,"ὦ δεινοτάτας, οἴμοι μοι, πεμφθεὶς κελεύθους, φίλταθ’, ὥς μ’ ἀπώλεσας·",False,1162.5,0.00041353265987709165,False
tlg0011.tlg005,tlg0011.tlg005.653,"ἀπώλεσας δῆτ’, ὦ κασίγνητον κάρα.",False,1164.0,0.0004496331384871155,False
tlg0011.tlg005,tlg0011.tlg005.654,"τοιγὰρ σὺ δέξαι μ’ ἐς τὸ σὸν τόδε στέγος, τὴν μηδὲν εἰς τὸ μηδέν, ὡς σὺν σοὶ κάτω ναίω τὸ λοιπόν·",False,1166.0,0.0004929410060867667,False
tlg0011.tlg005,tlg0011.tlg005.655,"καὶ γὰρ ἡνίκ’ ἦσθ’ ἄνω, ξὺν σοὶ μετεῖχον τῶν ἴσων, καὶ νῦν ποθῶ τοῦ σοῦ θανοῦσα μὴ ἀπολείπεσθαι τάφου.",False,1168.0,0.00045259640319272876,False
tlg0011.tlg005,tlg0011.tlg005.656,τοὺς γὰρ θανόντας οὐχ ὁρῶ λυπουμένους.,False,1170.0,0.00656576594337821,False
tlg0011.tlg005,tlg0011.tlg005.657,"θνητοῦ πέφυκας πατρός, Ἠλέκτρα, φρόνει, θνητὸς δ’ Ὀρέστης.",False,1171.5,0.00040533527499064803,False
tlg0011.tlg005,tlg0011.tlg005.658,ὥστε μὴ λίαν στένε.,False,1172.0,0.000492524413857609,False
tlg0011.tlg005,tlg0011.tlg005.659,πᾶσιν γὰρ ἡμῖν τοῦτ’ ὀφείλεται παθεῖν.,False,1173.0,0.0004285951144993305,False
tlg0011.tlg005,tlg0011.tlg005.660,φεῦ φεῦ.,False,1174.0,0.0004381309263408184,False
tlg0011.tlg005,tlg0011.tlg005.661,τί λέξω;,False,1174.0,0.0004803690535482019,False
tlg0011.tlg005,tlg0011.tlg005.662,ποῖ λόγων ἀμηχανῶν ἔλθω;,False,1174.5,0.00042632746044546366,False
tlg0011.tlg005,tlg0011.tlg005.663,κρατεῖν γὰρ οὐκέτι γλώσσης σθένω.,False,1175.0,0.003948323428630829,False
tlg0011.tlg005,tlg0011.tlg005.664,τί δ’ ἔσχες ἄλγος;,False,1176.0,0.0004374815907794982,False
tlg0011.tlg005,tlg0011.tlg005.665,πρὸς τί τοῦτ’ εἰπὼν κυρεῖς;,False,1176.0,0.0004689729248639196,False
tlg0011.tlg005,tlg0011.tlg005.666,ἦ σὸν τὸ κλεινὸν εἶδος Ἠλέκτρας τόδε;,False,1177.0,0.0004374456766527146,False
tlg0011.tlg005,tlg0011.tlg005.667,"τόδ’ ἔστ’ ἐκεῖνο, καὶ μάλ’ ἀθλίως ἔχον.",False,1178.0,0.0004295555118005723,False
tlg0011.tlg005,tlg0011.tlg005.668,οἴμοι ταλαίνης ἆρα τῆσδε συμφορᾶς.,False,1179.0,0.0004550869925878942,False
tlg0011.tlg005,tlg0011.tlg005.669,"οὐ δή ποτ’, ὦ ξέν’, ἀμφ’ ἐμοὶ στένεις τάδε;",False,1180.0,0.0005015677306801081,False
tlg0011.tlg005,tlg0011.tlg005.670,ὦ σῶμ’ ἀτίμως κἀθέως ἐφθαρμένον.,False,1181.0,0.0005202486063353717,False
tlg0011.tlg005,tlg0011.tlg005.671,"οὔτοι ποτ’ ἄλλην ἢ ’μὲ δυσφημεῖς, ξένε.",False,1182.0,0.0004667452594731003,False
tlg0011.tlg005,tlg0011.tlg005.672,"φεῦ τῆς ἀνύμφου δυσμόρου τε σῆς τροφῆς,",False,1183.0,0.00041353973210789263,False
tlg0011.tlg005,tlg0011.tlg005.673,"τί δή ποτ’, ὦ ξέν’, ὧδ’ ἐπισκοπῶν στένεις;",False,1184.0,0.0004561684327200055,False
tlg0011.tlg005,tlg0011.tlg005.674,ὡς οὐκ ἄρ’ ᾔδη τῶν ἐμῶν οὐδὲν κακῶν.,False,1185.0,0.0005109516787342727,False
tlg0011.tlg005,tlg0011.tlg005.675,ἐν τῷ διέγνως τοῦτο τῶν εἰρημένων;,False,1186.0,0.0005974668893031776,False
tlg0011.tlg005,tlg0011.tlg005.676,ὁρῶν σε πολλοῖς ἐμπρέπουσαν ἄλγεσιν.,False,1187.0,0.0004063256783410907,False
tlg0011.tlg005,tlg0011.tlg005.677,καὶ μὴν ὁρᾷς γε παῦρα τῶν ἐμῶν κακῶν.,False,1188.0,0.00048709759721532464,False
tlg0011.tlg005,tlg0011.tlg005.678,καὶ πῶς γένοιτ’ ἂν τῶνδ’ ἔτ’ ἐχθίω βλέπειν;,False,1189.0,0.0004305861657485366,False
tlg0011.tlg005,tlg0011.tlg005.679,ὁθούνεκ’ εἰμὶ τοῖς φονεῦσι σύντροφος,False,1190.0,0.0004240692069288343,False
tlg0011.tlg005,tlg0011.tlg005.680,τοῖς τοῦ;,False,1191.0,0.10834616422653198,False
tlg0011.tlg005,tlg0011.tlg005.681,πόθεν τοῦτ’ ἐξεσήμηνας κακόν;,False,1191.0,0.0004020756750833243,False
tlg0011.tlg005,tlg0011.tlg005.682,τοῖς πατρός·,False,1192.0,0.001993384910747409,False
tlg0011.tlg005,tlg0011.tlg005.683,εἶτα τοῖσδε δουλεύω βίᾳ.,False,1192.0,0.0004665899614337832,False
tlg0011.tlg005,tlg0011.tlg005.684,τίς γάρ σ’ ἀνάγκῃ τῇδε προτρέπει βροτῶν;,False,1193.0,0.00043153701699338853,False
tlg0011.tlg005,tlg0011.tlg005.685,"μήτηρ καλεῖται, μητρὶ δ’ οὐδὲν ἐξισοῖ.",False,1194.0,0.0006731972098350525,False
tlg0011.tlg005,tlg0011.tlg005.686,τί δρῶσα;,False,1195.0,0.0004154115740675479,False
tlg0011.tlg005,tlg0011.tlg005.687,πότερα χερσὶν ἢ λύμῃ βίου;,False,1195.0,0.007014574017375708,False
tlg0011.tlg005,tlg0011.tlg005.688,καὶ χερσὶ καὶ λύμαισι καὶ πᾶσιν κακοῖς.,False,1196.0,0.005691575817763805,False
tlg0011.tlg005,tlg0011.tlg005.689,οὐδ’ οὑπαρήξων οὐδ’ ὁ κωλύσων πάρα;,False,1197.0,0.08304300159215927,False
tlg0011.tlg005,tlg0011.tlg005.690,οὐ δῆθ’.,False,1198.0,0.00953651312738657,False
tlg0011.tlg005,tlg0011.tlg005.691,ὃς ἦν γάρ μοι σὺ προὔθηκας σποδόν.,False,1198.0,0.0004283169691916555,False
tlg0011.tlg005,tlg0011.tlg005.692,"ὦ δύσποτμ’, ὡς ὁρῶν σ’ ἐποικτίρω πάλαι.",False,1199.0,0.0004186776641290635,False
tlg0011.tlg005,tlg0011.tlg005.693,μόνος βροτῶν νυν ἴσθ’ ἐποικτίρας ποτέ.,False,1200.0,0.0003992512938566506,False
tlg0011.tlg005,tlg0011.tlg005.694,μόνος γὰρ ἥκω τοῖς ἴσοις ἀλγῶν κακοῖς.,False,1201.0,0.0004723460297100246,False
tlg0011.tlg005,tlg0011.tlg005.695,οὐ δή ποθ’ ἡμῖν ξυγγενὴς ἥκεις ποθέν;,False,1202.0,0.0004523143288679421,False
tlg0011.tlg005,tlg0011.tlg005.696,"ἐγὼ φράσαιμ’ ἄν, εἰ τὸ τῶνδ’ εὔνουν πάρα.",False,1203.0,0.00047795247519388795,False
tlg0011.tlg005,tlg0011.tlg005.697,"ἀλλ’ ἐστὶν εὔνουν, ὥστε πρὸς πιστὰς ἐρεῖς.",False,1204.0,0.00043687186553142965,False
tlg0011.tlg005,tlg0011.tlg005.698,"μέθες τόδ’ ἄγγος νῦν, ὅπως τὸ πᾶν μάθῃς.",False,1205.0,0.0005181844462640584,False
tlg0011.tlg005,tlg0011.tlg005.699,"μὴ δῆτα πρὸς θεῶν τοῦτό μ’ ἐργάσῃ, ξένε.",False,1206.0,0.0004450961423572153,False
tlg0011.tlg005,tlg0011.tlg005.700,πείθου λέγοντι κοὐχ ἁμαρτήσει ποτέ.,False,1207.0,0.00041163747664541006,False
tlg0011.tlg005,tlg0011.tlg005.701,"μή, πρὸς γενείου, μὴ ’ξέλῃ τὰ φίλτατα.",False,1208.0,0.00042305534589104354,False
tlg0011.tlg005,tlg0011.tlg005.702,οὔ φημ’ ἐάσειν.,False,1209.0,0.0005042738630436361,False
tlg0011.tlg005,tlg0011.tlg005.703,"ὦ τάλαιν’ ἐγὼ σέθεν, Ὀρέστα, τῆς σῆς εἰ στερήσομαι ταφῆς.",False,1210.0,0.00044217458344064653,False
tlg0011.tlg005,tlg0011.tlg005.704,εὔφημα φώνει·,False,1211.0,0.00234960182569921,False
tlg0011.tlg005,tlg0011.tlg005.705,πρὸς δίκης γὰρ οὐ στένεις.,False,1211.0,0.0004047711263410747,False
tlg0011.tlg005,tlg0011.tlg005.706,πῶς τὸν θανόντ’ ἀδελφὸν οὐ δίκῃ στένω;,False,1212.0,0.0012068568030372262,False
tlg0011.tlg005,tlg0011.tlg005.707,οὔ σοι προσήκει τήνδε προσφωνεῖν φάτιν.,False,1213.0,0.0004169518651906401,False
tlg0011.tlg005,tlg0011.tlg005.708,οὕτως ἄτιμός εἰμι τοῦ τεθνηκότος;,False,1214.0,0.00040265792631544173,False
tlg0011.tlg005,tlg0011.tlg005.709,ἄτιμος οὐδενὸς σύ·,False,1215.0,0.000451600004453212,False
tlg0011.tlg005,tlg0011.tlg005.710,τοῦτο δ’ οὐχὶ σόν.,False,1215.0,0.0004598331288434565,False
tlg0011.tlg005,tlg0011.tlg005.711,εἴπερ γ’ Ὀρέστου σῶμα βαστάζω τόδε;,False,1216.0,0.0004137518990319222,False
tlg0011.tlg005,tlg0011.tlg005.712,"ἀλλ’ οὐκ Ὀρέστου, πλὴν λόγῳ γ’ ἠσκημένον.",False,1217.0,0.008983840234577656,False
tlg0011.tlg005,tlg0011.tlg005.713,ποῦ δ’ ἔστ’ ἐκείνου τοῦ ταλαιπώρου τάφος;,False,1218.0,0.0006553732673637569,False
tlg0011.tlg005,tlg0011.tlg005.714,οὐκ ἔστι·,False,1219.0,0.0004204170545563102,False
tlg0011.tlg005,tlg0011.tlg005.715,τοῦ γὰρ ζῶντος οὐκ ἔστιν τάφος.,False,1219.0,0.0010389110539108515,False
tlg0011.tlg005,tlg0011.tlg005.716,"πῶς εἶπας, ὦ παῖ;",False,1220.0,0.00041992077603936195,False
tlg0011.tlg005,tlg0011.tlg005.717,ψεῦδος οὐδὲν ὧν λέγω.,False,1221.0,0.0004051935102324933,False
tlg0011.tlg005,tlg0011.tlg005.718,ἦ ζῇ γὰρ ἁνήρ;,False,1222.0,0.0031868654768913984,False
tlg0011.tlg005,tlg0011.tlg005.719,εἴπερ ἔμψυχός γ’ ἐγώ.,False,1223.0,0.00045168650103732944,False
tlg0011.tlg005,tlg0011.tlg005.720,ἦ γὰρ σὺ κεῖνος;,False,1224.0,0.0005065274890512228,False
tlg0011.tlg005,tlg0011.tlg005.721,τήνδε προσβλέψασά μου σφραγῖδα πατρὸς ἔκμαθ’ εἰ σαφῆ λέγω.,False,1225.5,0.00041757681174203753,False
tlg0011.tlg005,tlg0011.tlg005.722,ὦ φίλτατον φῶς.,False,1227.0,0.0008133882656693459,False
tlg0011.tlg005,tlg0011.tlg005.723,"φίλτατον, συμμαρτυρῶ.",False,1228.0,0.00043778735562227666,False
tlg0011.tlg005,tlg0011.tlg005.724,"ὦ φθέγμ’, ἀφίκου;",False,1229.0,0.0004255750391166657,False
tlg0011.tlg005,tlg0011.tlg005.725,"μηκέτ’ ἄλλοθεν πύθῃ,",False,1230.0,0.00041161844274029136,False
tlg0011.tlg005,tlg0011.tlg005.726,ἔχω σε χερσίν;,False,1231.0,0.00046464442857541144,False
tlg0011.tlg005,tlg0011.tlg005.727,ὡς τὰ λοίπ’ ἔχοις ἀεί.,False,1232.0,0.004734802059829235,False
tlg0011.tlg005,tlg0011.tlg005.728,"ὦ φίλταται γυναῖκες, ὦ πολίτιδες, ὁρᾶτ’ Ὀρέστην τόνδε, μηχαναῖσι μὲν θανόντα, νῦν δὲ μηχαναῖς σεσωσμένον.",False,1234.0,0.00042999672587029636,False
tlg0011.tlg005,tlg0011.tlg005.729,"ὁρῶμεν, ὦ παῖ, κἀπὶ συμφοραῖσί μοι γεγηθὸς ἕρπει δάκρυον ὀμμάτων ἄπο.",False,1230.5,0.00041591262561269104,False
tlg0011.tlg005,tlg0011.tlg005.730,"ἰὼ γοναί, γοναὶ σωμάτων ἐμοὶ φιλτάτων, ἐμόλετ’ ἀρτίως, ἐφηύρετ’, ἤλθετ’, εἴδεθ’ οὓς ἐχρῄζετε.",False,1233.5,0.0004185774887446314,False
tlg0011.tlg005,tlg0011.tlg005.731,πάρεσμεν·,False,1236.0,0.00047683209413662553,False
tlg0011.tlg005,tlg0011.tlg005.732,ἀλλὰ σῖγ’ ἔχουσα πρόσμενε.,False,1236.0,0.002153888577595353,False
tlg0011.tlg005,tlg0011.tlg005.733,τί δ’ ἔστιν;,False,1237.0,0.00047497512423433363,False
tlg0011.tlg005,tlg0011.tlg005.734,"σιγᾶν ἄμεινον, μή τις ἔνδοθεν κλύῃ.",False,1238.0,0.0004645777808036655,False
tlg0011.tlg005,tlg0011.tlg005.735,"ἀλλ’ οὐ μὰ τὴν ἄδμητον αἰὲν Ἄρτεμιν, τόδε μὲν οὔ ποτ’ ἀξιώσω τρέσαι, περισσὸν ἄχθος ἔνδον γυναικῶν ὂν αἰεί.",False,1240.5,0.00041272840462625027,False
tlg0011.tlg005,tlg0011.tlg005.736,ὅρα γε μὲν δὴ κἀν γυναιξὶν ὡς Ἄρης ἔνεστιν·,False,1243.5,0.0032336381264030933,False
tlg0011.tlg005,tlg0011.tlg005.737,εὖ δ’ ἔξοισθα πειραθεῖσά που.,False,1244.0,0.00045596493873745203,False
tlg0011.tlg005,tlg0011.tlg005.738,"ὀτοτοτοτοῖ τοτοῖ, ἀνέφελον ἐνέβαλες οὔ ποτε καταλύσιμον, οὐδέ ποτε λησόμενον ἁμέτερον οἷον ἔφυ κακόν.",False,1247.5,0.004469487350434065,False
tlg0011.tlg005,tlg0011.tlg005.739,"ἔξοιδα, παῖ, ταῦτ’·",False,1251.0,0.0004511211300268769,False
tlg0011.tlg005,tlg0011.tlg005.740,"ἀλλ’ ὅταν παρουσία φράζῃ, τότ’ ἔργων τῶνδε μεμνῆσθαι χρεών.",False,1251.5,0.00046645611291751266,False
tlg0011.tlg005,tlg0011.tlg005.741,"ὁ πᾶς ἐμοί, ὁ πᾶς ἂν πρέποι παρὼν ἐννέπειν τάδε δίκᾳ χρόνος·",False,1254.0,0.0005150584038347006,False
tlg0011.tlg005,tlg0011.tlg005.742,μόλις γὰρ ἔσχον νῦν ἐλεύθερον στόμα.,False,1256.0,0.0004563201800920069,False
tlg0011.tlg005,tlg0011.tlg005.743,ξύμφημι κἀγώ·,False,1257.0,0.00045812284224666655,False
tlg0011.tlg005,tlg0011.tlg005.744,τοιγαροῦν σῴζου τόδε.,False,1257.0,0.0004817314329557121,False
tlg0011.tlg005,tlg0011.tlg005.745,τί δρῶσα;,False,1258.0,0.0004154115740675479,False
tlg0011.tlg005,tlg0011.tlg005.746,οὗ μή ’στι καιρὸς μὴ μακρὰν βούλου λέγειν.,False,1259.0,0.0004116900672670454,False
tlg0011.tlg005,tlg0011.tlg005.747,τίς οὖν ἂν ἀξίαν γε σοῦ πεφηνότος μεταβάλοιτ’ ἂν ὧδε σιγὰν λόγων;,False,1260.5,0.0004047626571264118,False
tlg0011.tlg005,tlg0011.tlg005.748,ἐπεί σε νῦν ἀφράστως ἀέλπτως τ’ ἐσεῖδον.,False,1262.5,0.00040273930062539876,False
tlg0011.tlg005,tlg0011.tlg005.749,"τότ’ εἶδες, εὖτε θεοί μ’ ἐπώτρυναν μολεῖν",False,1264.0,0.0004250926140230149,False
tlg0011.tlg005,tlg0011.tlg005.750,"ἔφρασας ὑπερτέραν τᾶς πάρος ἔτι χάριτος, εἴ σε θεὸς ἐπόρισεν ἁμέτερα πρὸς μέλαθρα·",False,1266.0,0.00040963850915431976,False
tlg0011.tlg005,tlg0011.tlg005.751,δαιμόνιον αὐτὸ τίθημ’ ἐγώ.,False,1268.5,0.0004551294550765306,False
tlg0011.tlg005,tlg0011.tlg005.752,"τὰ μέν σ’ ὀκνῶ χαίρουσαν εἰργαθεῖν, τὰ δὲ δέδοικα λίαν ἡδονῇ νικωμένην.",False,1271.5,0.00047887361142784357,False
tlg0011.tlg005,tlg0011.tlg005.753,"ἰὼ χρόνῳ μακρῷ φιλτάταν ὁδὸν ἐπαξιώσας ὧδέ μοι φανῆναι, μή τί με, πολύπονον ὧδ’ ἰδὼν",False,1274.0,0.0004190051113255322,False
tlg0011.tlg005,tlg0011.tlg005.754,τί μὴ ποήσω;,False,1276.0,0.00047371111577376723,False
tlg0011.tlg005,tlg0011.tlg005.755,μή μ’ ἀποστερήσῃς τῶν σῶν προσώπων ἁδονὰν μεθέσθαι.,False,1277.5,0.00046648370334878564,False
tlg0011.tlg005,tlg0011.tlg005.756,ἦ κάρτα κἂν ἄλλοισι θυμοίμην ἰδών.,False,1279.0,0.0005374679458327591,False
tlg0011.tlg005,tlg0011.tlg005.757,ξυναινεῖς;,False,1280.0,0.0005043704877607524,False
tlg0011.tlg005,tlg0011.tlg005.758,τί μὴν οὔ;,False,1281.0,0.00044060955406166613,False
